Feature,Coeficiente,Abs_Coef,Odds_Ratio
DF_desemp_fisc,-0.23678859972134786,0.23678859972134786,0.7891580986270341
ipm_ti_p_2018,0.183242788298402,0.183242788298402,1.2011059871622276
alumn_total,-0.1681275922641303,0.1681275922641303,0.8452459809556971
docen_total,-0.15197016350723422,0.15197016350723422,0.8590139103210942
ipm_asisescu_p_2005,0.14556510074040516,0.14556510074040516,1.1566930337040637
indrural,-0.13865567568220105,0.13865567568220105,0.8705277207231864
petroleo_crudo_median,0.130373508627547,0.130373508627547,1.139253824999211
DF_ing_func,-0.11151066203813678,0.11151066203813678,0.894481854352782
t_01_r4,0.11145561834154188,0.11145561834154188,1.1179041284653106
t_03_r1,0.10980731603391038,0.10980731603391038,1.1160630022937554
t_01_r2,0.10771688603558602,0.10771688603558602,1.113732387555934
t_04_r4,0.10156252535118615,0.10156252535118615,1.1068991254848628
t_13_r2,0.09352311464978277,0.09352311464978277,1.0980359837651823
ipm_accsalud_p_2005,0.09313224490714937,0.09313224490714937,1.0976068785903836
ipm_ledu_p_2005,-0.0878928644914692,0.0878928644914692,0.9158589924862932
ia_r1,0.08567653185627983,0.08567653185627983,1.089453867683062
t_01_r3,0.08436708766901181,0.08436708766901181,1.088028222253994
y_corr,-0.08181752737238453,0.08181752737238453,0.9214400809497886
t_04_r1,0.08172903322929793,0.08172903322929793,1.0851617272191267
t_04_r2,0.08031659176916818,0.08031659176916818,1.0836300817390805
t_04_r3,0.07991945253785664,0.07991945253785664,1.0831998151649158
oro_median,-0.07517580914189649,0.07517580914189649,0.9275803948792254
t_09_r2,0.07234628197556274,0.07234628197556274,1.0750275422784523
women_share,0.07190557813897633,0.07190557813897633,1.0745538778966557
altura,-0.07092038889311938,0.07092038889311938,0.9315360497916891
ipm_ledu_p_2018,-0.06939842900280088,0.06939842900280088,0.9329548897307179
ia_r2,0.06552642621358157,0.06552642621358157,1.067720952762626
t_01_r1,0.06389046050491089,0.06389046050491089,1.0659756259341615
ipm_paredes_p_2005,0.059930251119722645,0.059930251119722645,1.061762487218008
covid_d,0.0592632282651894,0.0592632282651894,1.0610545035198509
t_08_r1,0.05578700698462104,0.05578700698462104,1.0573724468046926
ipm_pisos_p_2018,0.05491887442357654,0.05491887442357654,1.0564549056857566
t_17_r3,0.04832664509455324,0.04832664509455324,1.0495134177501664
ipm_excretas_p_2018,-0.047419392942085484,0.047419392942085484,0.9536873439653862
t_17_r2,0.04431305219442623,0.04431305219442623,1.0453095401181334
t_13_r1,0.04427600897565026,0.04427600897565026,1.0452708192053282
nbi_2018,0.04416695780299446,0.04416695780299446,1.045156837411788
igc_r2,0.04356916359488293,0.04356916359488293,1.0445322354181428
nbi_2005,0.04254813848394524,0.04254813848394524,1.0434662860497366
t_09_r1,0.041876691873714754,0.041876691873714754,1.0427658893148994
discapital,0.04057857433449159,0.04057857433449159,1.041413134831798
t_03_r3,-0.03645669066359003,0.03645669066359003,0.964199851847813
t_05_r2,-0.035526065619875084,0.035526065619875084,0.9650975780355345
ia_r4,0.03489853839590466,0.03489853839590466,1.0355146384931269
t_16_r3,0.03458910207454594,0.03458910207454594,1.035194262223262
population,0.033825515046191496,0.033825515046191496,1.0344041030288498
t_03_r2,-0.0333299140007976,0.0333299140007976,0.9672194077211417
t_17_r1,0.029858380354163265,0.029858380354163265,1.0303086116803417
t_09_r3,0.028692904687330927,0.028692904687330927,1.0291085115436986
ipm_paredes_p_2018,0.028452041646859275,0.028452041646859275,1.0288606671881038
ipm_analf_p_2018,-0.02804912076216236,0.02804912076216236,0.9723406035166459
ia_r3,0.02652370264216105,0.02652370264216105,1.02687858670891
ipm_serv_pinf_p_2005,0.025875346953387748,0.025875346953387748,1.0262130199208594
dismdo,-0.025783558068016615,0.025783558068016615,0.9745459994019816
ipm_accsalud_p_2018,0.023991699895309793,0.023991699895309793,1.0242818162090324
t_02_r1,0.023303351153527385,0.023303351153527385,1.0235769957185932
ipm_assalud_p_2005,0.02309877607057557,0.02309877607057557,1.0233676187871683
cafe_arabica_median,-0.01967579766513533,0.01967579766513533,0.9805165075237864
t_02_r2,0.017472973086170813,0.017472973086170813,1.0176265184748687
coca,0.016042971901709748,0.016042971901709748,1.0161723513262857
t_05_r4,0.015449795048212117,0.015449795048212117,1.0155697601475533
t_10_r2,0.014967611540190572,0.014967611540190572,1.015080187199451
ipm_ti_p_2005,0.013724241324555048,0.013724241324555048,1.0138188510446078
ipm_rezagoescu_p_2018,0.013388561113139758,0.013388561113139758,1.0134785892311262
t_10_r3,-0.013214536244537806,0.013214536244537806,0.9868723924109617
t_16_r1,-0.012325365017174832,0.012325365017174832,0.9877502811862522
t_11_r2,0.011889762842499929,0.011889762842499929,1.0119607270430107
t_11_r1,-0.011757738758364463,0.011757738758364463,0.988311113339471
t_11_r3,0.010758199384292396,0.010758199384292396,1.010816276894248
t_10_r4,0.009694882587042403,0.009694882587042403,1.0097420302015847
igc_r3,0.00880116959869821,0.00880116959869821,1.008840013766257
t_14_r1,0.005719608387730896,0.005719608387730896,1.0057359965775634
igc_r1,0.004977798788715524,0.004977798788715524,1.0049902086117624
ipm_pisos_p_2005,0.004478589011333529,0.004478589011333529,1.0044886328796214
disbogota,0.00386209700890442,0.00386209700890442,1.0038695645158748
t_15_r3,0.0033373561928271493,0.0033373561928271493,1.0033429313663942
t_13_r3,0.003227899776244295,0.003227899776244295,1.0032331150546827
ipm_asisescu_p_2018,0.0015412355889918715,0.0015412355889918715,1.0015424239029744
t_16_r4,-0.00018780680886735634,0.00018780680886735634,0.9998122108257274
t_12_r1,1.4005014856191998e-05,1.4005014856191998e-05,1.000014005112927
t_16_r2,0.0,0.0,1.0
t_05_r1,0.0,0.0,1.0
t_07_r3,0.0,0.0,1.0
ipm_templeof_p_2005,0.0,0.0,1.0
ipm_templeof_p_2018,0.0,0.0,1.0
t_07_r2,0.0,0.0,1.0
ipm_assalud_p_2018,0.0,0.0,1.0
t_07_r1,0.0,0.0,1.0
t_05_r3,0.0,0.0,1.0
ipm_accagua_p_2005,0.0,0.0,1.0
ipm_accagua_p_2018,0.0,0.0,1.0
ipm_excretas_p_2005,0.0,0.0,1.0
t_03_r4,0.0,0.0,1.0
ipm_serv_pinf_p_2018,0.0,0.0,1.0
t_02_r4,0.0,0.0,1.0
t_02_r3,0.0,0.0,1.0
iif_r4,0.0,0.0,1.0
ipm_hacinam_p_2005,0.0,0.0,1.0
ipm_hacinam_p_2018,0.0,0.0,1.0
iif_r3,0.0,0.0,1.0
areaoficialkm2,0.0,0.0,1.0
iif_r2,0.0,0.0,1.0
iif_r1,0.0,0.0,1.0
igc_r4,0.0,0.0,1.0
covid,0.0,0.0,1.0
t_07_r4,0.0,0.0,1.0
t_08_r3,0.0,0.0,1.0
t_08_r2,0.0,0.0,1.0
t_15_r4,0.0,0.0,1.0
t_15_r2,0.0,0.0,1.0
t_15_r1,0.0,0.0,1.0
t_14_r4,0.0,0.0,1.0
t_17_r4,0.0,0.0,1.0
t_14_r3,0.0,0.0,1.0
amapola,0.0,0.0,1.0
t_14_r2,0.0,0.0,1.0
y_corr_tribut_IyC,0.0,0.0,1.0
t_13_r4,0.0,0.0,1.0
DF_deuda,0.0,0.0,1.0
dept_code,0.0,0.0,1.0
s11_total,0.0,0.0,1.0
t_12_r4,0.0,0.0,1.0
t_12_r3,0.0,0.0,1.0
t_12_r2,0.0,0.0,1.0
IPM_2005,0.0,0.0,1.0
IPM_2018,0.0,0.0,1.0
t_11_r4,0.0,0.0,1.0
t_10_r1,0.0,0.0,1.0
ipm_analf_p_2005,0.0,0.0,1.0
t_09_r4,0.0,0.0,1.0
t_08_r4,0.0,0.0,1.0
ipm_rezagoescu_p_2005,0.0,0.0,1.0
distancia_mercado,0.0,0.0,1.0
