Feature,Coeficiente,Abs_Coef,Odds_Ratio
DF_desemp_fisc,-0.37396832235195565,0.37396832235195565,0.6879987056646418
alumn_total,-0.22585639153796339,0.22585639153796339,0.797832668961613
ipm_serv_pinf_p_2018,-0.20752560400974476,0.20752560400974476,0.8125924358820948
t_01_r4,-0.17953187368553955,0.17953187368553955,0.8356613149126967
docen_total,-0.14874321703812785,0.14874321703812785,0.8617903795754233
altura,-0.14107907306892792,0.14107907306892792,0.8684206402975259
ipm_asisescu_p_2005,0.13757801628544167,0.13757801628544167,1.147491225483026
t_01_r3,-0.13422350851031686,0.13422350851031686,0.8743946081247634
ipm_ti_p_2018,0.1297272903359553,0.1297272903359553,1.1385178561626044
t_01_r2,-0.12095775025256351,0.12095775025256351,0.8860713950947032
ipm_hacinam_p_2018,-0.10058376965476125,0.10058376965476125,0.9043093555572395
s11_total,-0.07800649826620223,0.07800649826620223,0.9249584158979974
ipm_excretas_p_2005,-0.07288287593991759,0.07288287593991759,0.9297097150256635
t_01_r1,-0.06858150718130211,0.06858150718130211,0.9337173523323785
petroleo_crudo_median,0.06553659280258478,0.06553659280258478,1.0677318078979026
population,-0.06354583414655068,0.06354583414655068,0.9384311061260896
ipm_pisos_p_2005,-0.06331093899572757,0.06331093899572757,0.9386515649336389
ipm_assalud_p_2005,0.05467930542470809,0.05467930542470809,1.0562018421559503
ipm_templeof_p_2018,-0.052697650445681074,0.052697650445681074,0.9486667981089657
ipm_rezagoescu_p_2018,0.049910046249421705,0.049910046249421705,1.0511765348511761
y_corr_tribut_IyC,0.04929264941342725,0.04929264941342725,1.0505277420863963
indrural,-0.04753459030735428,0.04753459030735428,0.9535774880237502
t_07_r3,0.045436925692565105,0.045436925692565105,1.0464849962158764
t_04_r1,0.04466126306556273,0.04466126306556273,1.0456735916433761
t_03_r1,0.04329378257145645,0.04329378257145645,1.0442446306644146
t_04_r2,0.04130146061069796,0.04130146061069796,1.04216623026321
dept_code,-0.03982401909817098,0.03982401909817098,0.9609585346226434
ipm_paredes_p_2005,0.039066278175032984,0.039066278175032984,1.0398394000240678
t_08_r3,0.03854116406624736,0.03854116406624736,1.0392935090243207
oro_median,0.03497187707352646,0.03497187707352646,1.0355905845522295
t_04_r3,0.03343255020973611,0.03343255020973611,1.033997698446259
ipm_ledu_p_2018,0.03324774773508757,0.03324774773508757,1.033806630768239
women_share,0.03242524320198718,0.03242524320198718,1.0329566697244061
t_09_r3,0.03176930694180448,0.03176930694180448,1.0322793381569892
ipm_paredes_p_2018,0.03138620384950696,0.03138620384950696,1.03188394449353
ipm_accagua_p_2018,-0.03079829701471974,0.03079829701471974,0.9696711389157154
covid_d,0.03054458783092443,0.03054458783092443,1.0310158597847643
t_07_r4,0.02753991285205843,0.02753991285205843,1.027922641612827
ia_r2,0.026183989938809684,0.026183989938809684,1.0265298022548146
t_10_r4,-0.02552148853112706,0.02552148853112706,0.9748014316897712
ipm_rezagoescu_p_2005,-0.025374553509789757,0.025374553509789757,0.9749446746823845
t_14_r2,0.023716175848801372,0.023716175848801372,1.023999640813104
disbogota,0.022646143657087572,0.022646143657087572,1.0229045142479605
t_07_r2,0.022531755409771266,0.022531755409771266,1.0227875126853332
nbi_2005,0.02126326878087343,0.02126326878087343,1.0214909429158507
t_11_r1,-0.019394926098007168,0.019394926098007168,0.9807919454113744
ia_r3,-0.01935879802111648,0.01935879802111648,0.9808273801782831
ipm_hacinam_p_2005,-0.018974099951981863,0.018974099951981863,0.981204775164499
distancia_mercado,-0.018327348114354075,0.018327348114354075,0.9818395764132354
t_11_r4,0.018002019621863218,0.018002019621863218,1.0181650326960776
ipm_assalud_p_2018,-0.0178123256376275,0.0178123256376275,0.9823453761015518
ia_r4,0.017664382688964825,0.017664382688964825,1.0178213206054672
t_12_r2,0.0172947253289534,0.0172947253289534,1.0174451449954538
t_17_r1,0.015651249138677856,0.015651249138677856,1.015774371439087
ipm_analf_p_2005,0.015320906524194947,0.015320906524194947,1.015438873295219
t_13_r3,0.015244337128335094,0.015244337128335094,1.0153611247307766
t_03_r3,0.014924605041653303,0.014924605041653303,1.0150365330935769
t_09_r2,0.01416263827624181,0.01416263827624181,1.0142634035765858
t_08_r1,-0.013694352903075729,0.013694352903075729,0.9863989881799323
iif_r2,-0.012990915613993978,0.012990915613993978,0.9870931021143208
ia_r1,0.011994315100871658,0.011994315100871658,1.012066535353559
dismdo,-0.011320640222493397,0.011320640222493397,0.9887431971048081
t_17_r2,0.009613291769247677,0.009613291769247677,1.0096596478844448
t_03_r4,0.008631627325385293,0.008631627325385293,1.008668987235437
t_02_r4,0.007969160157396175,0.007969160157396175,1.0080009984327796
discapital,0.0074705266971308235,0.0074705266971308235,1.0074985006984836
t_05_r3,0.007440346701050272,0.007440346701050272,1.0074680948565078
t_14_r4,-0.007320219998608208,0.007320219998608208,0.9927065075548511
t_10_r3,0.007065520361109781,0.007065520361109781,1.007090540041071
t_05_r4,0.006707028654725484,0.006707028654725484,1.0067295711409325
t_02_r2,0.005932884954938132,0.005932884954938132,1.00595051937396
t_08_r2,-0.005546089696609798,0.005546089696609798,0.9944692614660984
t_11_r2,0.004864768811846648,0.004864768811846648,1.0048766210112523
ipm_analf_p_2018,0.004810971398300592,0.004810971398300592,1.0048225627022207
t_09_r1,0.0046958026808006075,0.0046958026808006075,1.004706845240003
ipm_ti_p_2005,-0.004627551175233395,0.004627551175233395,0.9953831394428883
ipm_asisescu_p_2018,0.004568426652761039,0.004568426652761039,1.0045788778228757
t_10_r1,0.004466524813416118,0.004466524813416118,1.0044765146030474
