Feature,Coeficiente,Abs_Coef,Odds_Ratio
oro_median,0.8756891493802561,0.8756891493802561,2.400529047165292
t_01_r1,0.22845250007853535,0.22845250007853535,1.2566538327558532
DF_ing_func,-0.22575223191361043,0.22575223191361043,0.7979157752407927
ipm_accsalud_p_2005,0.20092922534836086,0.20092922534836086,1.2225382440430388
indrural,-0.19606490179743127,0.19606490179743127,0.8219588863378657
DF_deuda,-0.1828416260091329,0.1828416260091329,0.8329000549978125
petroleo_crudo_median,-0.177243547809325,0.177243547809325,0.8375757699364378
DF_desemp_fisc,-0.16588893313158942,0.16588893313158942,0.8471403181867408
cafe_arabica_median,0.1605409779249783,0.1605409779249783,1.1741458862168614
t_01_r2,0.1585735321320561,0.1585735321320561,1.171838088810323
t_04_r3,0.12725674526283956,0.12725674526283956,1.1357085681476353
docen_total,-0.1253810660554816,0.1253810660554816,0.882160677037093
ia_r2,0.12071398741480277,0.12071398741480277,1.1283021575966032
t_02_r2,0.120153544927323,0.120153544927323,1.1276699862931467
alumn_total,-0.11796690127080639,0.11796690127080639,0.8887254678113984
altura,-0.10583711047472581,0.10583711047472581,0.8995711668627329
t_13_r1,0.10576082834348025,0.10576082834348025,1.1115559920238554
ia_r4,0.10068035337050013,0.10068035337050013,1.105923080673905
t_08_r1,-0.09896005307034164,0.09896005307034164,0.9057788903864769
t_04_r2,0.09782367642093531,0.09782367642093531,1.1027683239072135
t_10_r1,0.09707637504566463,0.09707637504566463,1.101944531471101
t_14_r4,-0.08967432772326712,0.08967432772326712,0.9142288757932565
covid_d,0.08587653543852015,0.08587653543852015,1.089671784150595
t_01_r3,0.08476233198337202,0.08476233198337202,1.0884583442187346
t_03_r2,-0.08275090411135905,0.08275090411135905,0.9205804314626987
ipm_assalud_p_2005,0.08176667816090574,0.08176667816090574,1.0852025788270545
coca,0.08038505917423892,0.08038505917423892,1.0837042776188044
ipm_ti_p_2018,0.07730688440766714,0.07730688440766714,1.0803735753287953
igc_r4,0.07452609031334469,0.07452609031334469,1.077373452166528
t_14_r1,0.07293900120574989,0.07293900120574989,1.0756649206502904
t_03_r1,0.06778024494431037,0.06778024494431037,1.0701301161341013
t_14_r2,-0.06479002612585143,0.06479002612585143,0.9372642437216699
y_corr_tribut_IyC,-0.06450702223043618,0.06450702223043618,0.9375295306905288
ia_r1,0.06226717646591444,0.06226717646591444,1.0642466484050987
t_17_r4,0.06121088822645643,0.06121088822645643,1.0631230906913725
t_02_r4,-0.05931649519966543,0.05931649519966543,0.9424084542000856
ipm_serv_pinf_p_2018,-0.05838016560453025,0.05838016560453025,0.9432912723663486
t_13_r3,0.057983055953680925,0.057983055953680925,1.0596970400024368
t_16_r1,-0.057511082721552045,0.057511082721552045,0.9441114270043813
t_04_r4,0.0573464087333895,0.0573464087333895,1.0590226015400346
ipm_asisescu_p_2018,0.05674034033032914,0.05674034033032914,1.0583809558633404
ia_r3,0.05481911718705434,0.05481911718705434,1.056349521920339
t_03_r4,-0.05459801460542093,0.05459801460542093,0.946865697641731
areaoficialkm2,0.05041448117276299,0.05041448117276299,1.0517069187667902
ipm_serv_pinf_p_2005,0.048805529065979264,0.048805529065979264,1.0500161332653173
t_04_r1,0.04863640671943729,0.04863640671943729,1.04983856708858
population,0.04844609050468058,0.04844609050468058,1.0496387847978939
women_share,0.04602683836156595,0.04602683836156595,1.0471025130956708
t_12_r3,-0.04365139491768379,0.04365139491768379,0.9572876146400775
t_08_r4,-0.04165778107259666,0.04165778107259666,0.9591979801151562
t_17_r1,-0.04104681234801099,0.04104681234801099,0.9597841991442031
ipm_pisos_p_2005,-0.03917511867481753,0.03917511867481753,0.9615823033826036
t_13_r4,0.037330708364648,0.037330708364648,1.0380362513515577
iif_r2,0.03687210256473609,0.03687210256473609,1.0375603110490024
t_16_r3,0.036795011411406606,0.036795011411406606,1.0374803274110298
t_11_r1,-0.036561035770514415,0.036561035770514415,0.9640992475600493
discapital,0.03655808183493773,0.03655808183493773,1.0372345467539648
t_09_r1,0.03407804439811633,0.03407804439811633,1.0346653534119226
igc_r3,0.03281980438267713,0.03281980438267713,1.0333643147427756
t_02_r1,0.031344692309941344,0.031344692309941344,1.031841110291404
t_07_r3,-0.030991893563500753,0.030991893563500753,0.969483432100051
ipm_accsalud_p_2018,0.029862438322675988,0.029862438322675988,1.0303127926487294
t_10_r2,0.02773781797111133,0.02773781797111133,1.0281260928969538
t_05_r4,-0.0264787309610858,0.0264787309610858,0.9738687568677482
nbi_2018,-0.026144684975186246,0.026144684975186246,0.9741941281582341
t_05_r1,-0.02590403798468251,0.02590403798468251,0.9744285932538701
ipm_accagua_p_2018,-0.022733284482124978,0.022733284482124978,0.9775231696056695
t_12_r1,-0.022232221418361498,0.022232221418361498,0.978013093090963
nbi_2005,-0.020316692048319512,0.020316692048319512,0.9798883013299083
ipm_ti_p_2005,0.019447351586431197,0.019447351586431197,1.0196376831410572
