Feature,Coeficiente,Abs_Coef,Odds_Ratio
nbi_2018,0.0,0.0,1.0
IPM_2005,0.0,0.0,1.0
disbogota,0.0,0.0,1.0
nbi_2005,0.0,0.0,1.0
IPM_2018,0.0,0.0,1.0
ipm_rezagoescu_p_2005,0.0,0.0,1.0
ipm_ledu_p_2018,0.0,0.0,1.0
ipm_analf_p_2005,0.0,0.0,1.0
ipm_analf_p_2018,0.0,0.0,1.0
ipm_asisescu_p_2018,0.0,0.0,1.0
ipm_rezagoescu_p_2018,0.0,0.0,1.0
ipm_serv_pinf_p_2005,0.0,0.0,1.0
discapital,0.0,0.0,1.0
DF_deuda,0.0,0.0,1.0
ipm_templeof_p_2005,0.0,0.0,1.0
ipm_assalud_p_2018,0.0,0.0,1.0
ipm_accsalud_p_2018,0.0,0.0,1.0
ipm_accagua_p_2005,0.0,0.0,1.0
ipm_excretas_p_2018,0.0,0.0,1.0
ipm_pisos_p_2018,0.0,0.0,1.0
population,0.0,0.0,1.0
t_13_r1,0.0,0.0,1.0
DF_ing_func,0.0,0.0,1.0
y_corr,0.0,0.0,1.0
t_04_r3,0.0,0.0,1.0
t_04_r2,0.0,0.0,1.0
t_03_r4,0.0,0.0,1.0
t_03_r3,0.0,0.0,1.0
t_03_r2,0.0,0.0,1.0
t_03_r1,0.0,0.0,1.0
t_02_r4,0.0,0.0,1.0
t_02_r3,0.0,0.0,1.0
t_02_r2,0.0,0.0,1.0
t_02_r1,0.0,0.0,1.0
t_01_r2,0.0,0.0,1.0
iif_r3,0.0,0.0,1.0
iif_r2,0.0,0.0,1.0
igc_r4,0.0,0.0,1.0
igc_r3,0.0,0.0,1.0
ia_r4,0.0,0.0,1.0
ia_r3,0.0,0.0,1.0
covid,0.0,0.0,1.0
women_share,0.0,0.0,1.0
t_05_r2,0.0,0.0,1.0
t_05_r3,0.0,0.0,1.0
t_07_r1,0.0,0.0,1.0
t_14_r3,0.0,0.0,1.0
amapola,0.0,0.0,1.0
t_17_r2,0.0,0.0,1.0
t_17_r1,0.0,0.0,1.0
t_16_r3,0.0,0.0,1.0
t_15_r4,0.0,0.0,1.0
t_15_r3,0.0,0.0,1.0
t_15_r2,0.0,0.0,1.0
t_15_r1,0.0,0.0,1.0
t_13_r4,0.0,0.0,1.0
t_07_r2,0.0,0.0,1.0
t_13_r3,0.0,0.0,1.0
t_12_r1,0.0,0.0,1.0
t_11_r3,0.0,0.0,1.0
t_10_r3,0.0,0.0,1.0
t_09_r1,0.0,0.0,1.0
t_08_r4,0.0,0.0,1.0
t_08_r3,0.0,0.0,1.0
t_08_r2,0.0,0.0,1.0
distancia_mercado,0.0,0.0,1.0
